Media_Temp,Var_Temp,Skew_Temp,Kurt_Temp,Fator_Crista,Entropia_Espectral,Flatness_Espectral,Centroide_Espectral,Classe
746.4365,152168.08,0.6289605758720173,0.24161559260791732,3.7269666,13.18697120524305,0.2632101648108301,-0.013288061048423568,1
745.2027,151375.31,0.6253849697113566,0.23114288531404226,3.865414,13.186036754289143,0.264284203950352,-0.014021533378949342,1
2085.8806,1186558.6,0.6338864144538902,0.2566802307447764,3.8215778,13.2025872169179,0.38189168139251656,-0.01328347980739273,0
2082.2678,1185464.9,0.6277774617966317,0.23292541605218053,3.6912558,13.22067688399546,0.3843170485890501,-0.014224290648331282,0
749.4216,153329.81,0.6270182432545783,0.25110880710358474,6.368227,13.17072958016617,0.25227509993805347,-0.013637721513822518,1
748.00104,152462.42,0.6287400860426919,0.24420719892575882,3.7805,13.180176036381694,0.2528482997940917,-0.013910175669146338,1
2096.419,1203661.9,0.6339517342429534,0.25045972550839135,3.918807,13.19575721949523,0.3819497671862419,-0.012764629329185042,0
744.79846,151341.2,0.6296884877672846,0.24182869274698904,3.5331242,13.1859301630297,0.25736896533452225,-0.013748183741500527,1
2097.4114,1203669.6,0.6360992051780165,0.2643228108552771,3.8525357,13.22410177970559,0.38432956189352435,-0.012885975036053706,0
746.82367,152239.9,0.6243649926717219,0.22181682593764673,3.6010036,13.183079613940702,0.2540073877221517,-0.013668034833724477,1
2090.152,1193266.9,0.6317881160644526,0.24435764286817285,4.002731,13.177140443543502,0.37960696108171926,-0.012574154694097646,0
747.4102,152380.3,0.6280988030493128,0.2413129714268143,4.2990103,13.144063797152647,0.2528722920922234,-0.013859520810794139,1
746.96814,152298.27,0.6289452582011729,0.24787688005354047,3.6228206,13.175668659915347,0.2525599475037826,-0.013612280818786003,1
749.1665,152964.4,0.63010625712833,0.25248255794785335,4.182094,13.164901093074285,0.2582700009382781,-0.012850692800041953,1
746.9293,152272.3,0.630365803974317,0.23872447845869837,3.7406096,13.177676120683852,0.25311810093389536,-0.013977457236915,1
748.45953,153176.06,0.633599866102284,0.26305323298962646,4.064724,13.159521832176258,0.25511793871074656,-0.01314960150446693,1
2082.7883,1183458.5,0.6259012502511653,0.23229135593514139,3.8886378,13.224813888254632,0.38417579931605395,-0.014108759638422105,0
748.7719,152770.17,0.6299864395526817,0.24569145700788875,4.446383,13.151488452896897,0.2513863456415854,-0.01300479907562837,1
751.22705,154050.5,0.6341273944161451,0.27613390598186305,4.4892373,13.173731440533498,0.2525363045119845,-0.012821752589856635,1
2089.5544,1197670.6,0.7020907123566122,1.3059098030970588,10.785892,13.207185774712451,0.3829655624552217,-0.013977474285749521,0
748.33466,152944.08,0.6359346801558304,0.27851236662097234,5.028601,13.17271291642199,0.25948076130206843,-0.01356877039864548,1
2085.8762,1187987.6,0.6287405005797954,0.2507061473425578,6.2530975,13.200755288367747,0.38183170124294064,-0.01384633910144509,0
2083.7852,1185889.9,0.6294838865202501,0.23895494346458612,4.1764264,13.224615006203218,0.3845905552874418,-0.014153625193238123,0
