Potencia,Maximo,DesvioPadrao,FFT_Peak,FFT_Mean,Classe
1.0000001,4.8599916,0.46380702,170.7841,37.38679,0
0.99999994,4.0959954,0.46320042,165.41005,37.759403,0
0.99999976,3.8525357,0.4635013,125.99247,38.320568,0
1.0000004,5.2938004,0.46396676,184.37546,37.950615,0
0.9999997,4.1178403,0.46376196,154.56694,38.245033,0
1.0000001,3.8126185,0.46352422,210.05156,39.165653,0
1.0000002,4.057726,0.46355793,158.32483,38.86964,0
1.0000007,3.8029203,0.46331343,164.51523,37.31993,0
0.9999999,3.913853,0.46330774,177.03203,37.979454,0
1.0000002,3.733284,0.46324667,160.56697,38.615746,0
1.0000001,3.919849,0.46285355,160.93591,38.939194,0
1.0000004,5.0065784,0.46302387,195.83145,38.202477,0
0.9999997,4.406552,0.46326438,196.55653,37.83995,0
1.0000002,4.990861,0.46286404,159.06505,38.068806,0
1.0,4.255249,0.4632666,178.18584,38.83704,0
1.0000002,3.981885,0.4633788,166.326,38.15214,0
0.99999994,3.8850617,0.46291056,143.90903,37.885963,0
1.0,3.8907146,0.46300045,184.15099,37.51715,0
1.0000006,3.6138477,0.46291417,190.70561,38.835007,0
1.0000002,3.8886378,0.4629662,150.10889,37.7004,0
0.99999964,3.8134532,0.4630537,159.5259,38.679638,0
1.0000005,4.3675456,0.46354523,153.53168,37.660637,0
0.99999976,4.804458,0.46305376,165.30534,38.20697,0
0.99999964,4.2809186,0.46266967,153.36429,38.188522,0
1.0000001,3.691956,0.46275797,205.41812,38.370052,0
0.9999999,4.030201,0.4632416,157.67892,38.63781,0
1.0,3.726512,0.4631208,185.55034,37.952995,0
0.9999999,3.6367304,0.46311626,164.33876,38.652935,0
1.0000001,3.6223347,0.46305922,145.82927,37.9133,0
1.0000001,9.085157,0.46331137,142.5499,38.437057,0
0.9999998,3.6728709,0.4630918,154.40761,38.87504,0
1.0000006,3.7973785,0.46337917,164.60164,38.235332,0
1.0000002,3.7433572,0.46330303,170.85509,38.593346,0
1.0000001,3.7138357,0.46265972,137.7563,37.565582,0
1.0000004,3.6115863,0.4628891,149.96179,37.993633,0
1.0000001,3.8464427,0.46345723,176.24342,38.00785,0
1.0000001,3.9752269,0.46324494,175.56895,37.2761,0
1.0000002,3.6745937,0.4626985,160.80872,37.384132,0
1.0,4.765977,0.46299225,175.28506,37.667233,0
0.99999946,5.0392523,0.463379,194.7942,38.040985,0
1.0000002,3.78449,0.46332228,187.19398,37.806442,0
1.0000006,6.4389462,0.46328992,171.38496,38.270813,0
1.0000001,3.7451684,0.46281236,171.8439,37.759247,0
1.0,3.691608,0.46332815,146.66101,37.521347,0
0.9999998,3.5358489,0.46260574,184.23444,37.667614,0
1.0000002,4.390965,0.4629147,151.05318,38.326183,0
1.0000004,4.1940637,0.46311316,221.41127,38.339935,0
1.0000005,4.8796654,0.46309677,197.83807,37.484856,0
0.9999998,3.7805736,0.46309426,173.35727,38.00637,0
1.0000001,3.784111,0.46296585,160.22813,38.246384,0
1.0000004,3.5932863,0.46300256,209.09349,38.42248,0
0.99999994,3.7992687,0.46288443,184.43355,38.11932,0
0.9999999,3.8521864,0.46310684,186.16951,38.110832,0
1.0000004,3.6406183,0.4632675,175.85101,38.710556,0
1.0000001,4.1715093,0.46355012,175.60725,37.806015,0
1.0000004,3.6033273,0.46338475,175.47896,38.753204,0
0.99999994,3.9611855,0.46363,178.06094,38.43232,0
1.0,4.045403,0.46312764,174.36394,37.911636,0
1.0,4.162535,0.46293253,179.28392,37.89032,0
0.9999997,5.2470045,0.46261984,196.2774,37.835663,0
0.9999995,3.8990781,0.46313602,162.6909,37.916733,0
1.0000001,3.7621832,0.4631058,150.56926,38.27126,0
1.0000001,4.283494,0.46261892,188.76846,37.756115,0
1.0000001,4.521116,0.4633519,174.21072,37.122772,0
1.0000004,3.675857,0.46292174,195.36755,38.571148,0
1.0000005,3.8649242,0.4633079,190.36041,38.354485,0
1.0,3.809334,0.46316114,216.7702,38.69407,0
0.9999999,3.814271,0.46304974,238.51982,38.44334,0
0.9999999,3.7806304,0.46286473,176.76328,38.212994,0
1.0000002,3.9183304,0.4632385,153.93665,38.603157,0
1.0000001,4.4458404,0.4630393,181.27977,37.91431,0
0.9999999,4.4332733,0.46294054,185.12613,39.173798,0
0.9999998,5.3076367,0.46334937,180.76366,37.763824,0
0.9999999,4.148841,0.46291855,177.4662,38.69855,0
1.0000004,3.658618,0.46356273,181.94727,38.389553,0
1.0000001,3.9215863,0.46237487,171.34135,38.671257,0
1.0000002,3.5515997,0.4633058,138.2603,38.73371,0
0.99999994,4.6868777,0.46353802,168.24419,37.749756,0
1.0000004,3.7352545,0.46284145,142.95949,38.61155,0
0.9999998,3.7144396,0.4628995,163.47855,37.876793,0
0.9999997,3.8844993,0.4631787,210.33649,37.749336,0
0.9999999,4.119251,0.46319318,171.71597,37.188095,0
0.99999946,4.015443,0.46308914,158.5202,37.68463,0
0.99999976,4.4112453,0.46287113,144.54233,38.246082,0
0.9999999,4.227995,0.46321422,146.8351,38.295696,0
0.9999997,3.614659,0.46284592,179.60626,38.218693,0
1.0000004,4.393113,0.46337345,155.21954,38.37786,0
0.9999998,5.2210155,0.4624933,166.8256,37.79148,0
0.99999994,4.578686,0.46347642,159.88144,37.091682,0
1.0000005,3.7420738,0.46367857,191.49843,38.58406,0
1.0000001,4.8124413,0.463095,194.2175,38.191536,0
1.0000001,3.734924,0.46311006,161.97595,37.582817,0
1.0000002,3.6339183,0.46306345,149.22816,37.676792,0
0.9999997,3.7889636,0.46286887,199.32687,38.19148,0
1.0,3.907776,0.46307576,188.26987,38.502316,0
1.0000004,4.4002433,0.4628359,177.53372,38.683887,0
0.9999997,3.6623306,0.46357524,199.94394,38.288666,0
0.99999994,3.6907423,0.4633893,154.91335,38.279858,0
1.0,3.900577,0.46286115,177.40845,39.141975,0
0.9999996,4.359973,0.46348622,204.07147,37.736465,0
1.0000005,3.730777,0.46343973,148.88191,37.81267,0
1.0000001,5.145702,0.46301365,157.4921,37.570263,0
0.99999994,5.1883836,0.46286198,176.71758,37.629078,0
0.99999994,3.6798465,0.4632564,152.96094,37.506794,0
1.0000001,3.7705336,0.46328214,163.13696,38.443676,0
1.0000002,3.887943,0.4627712,168.97531,37.936825,0
0.99999994,4.0755305,0.46278748,162.36081,38.326866,0
1.0000002,3.9849346,0.463168,166.56792,37.910076,0
0.9999998,4.440606,0.4632024,201.29247,38.06802,0
1.0000002,3.6395674,0.46288082,180.36134,37.618843,0
0.99999994,3.893695,0.46283856,153.69583,37.006252,0
1.0,4.1380043,0.46340922,184.78645,37.810226,0
0.9999999,4.142227,0.46344182,180.60829,38.599518,0
0.99999946,4.451552,0.46295062,219.44366,38.1672,0
0.99999976,4.223995,0.4625404,164.11024,38.25406,0
1.0,4.0874643,0.46266243,159.26527,37.90839,0
0.9999998,4.2453103,0.46334818,139.71648,37.853054,0
1.0000005,4.2105365,0.46339673,159.81364,38.37845,0
0.9999997,3.647434,0.4632479,195.8363,38.857956,0
1.0000001,3.7656415,0.46357924,141.286,37.671314,0
0.99999964,3.78962,0.4633911,175.7773,38.17702,0
0.99999994,4.470679,0.4629165,164.96588,38.191742,0
1.0000002,3.5794792,0.46329954,195.37828,38.96005,0
1.0000006,3.8249323,0.46401793,163.57063,38.27149,0
1.0000001,3.8803551,0.46320188,184.29147,38.469116,0
1.0000001,3.7680657,0.46314034,183.25832,38.72933,0
1.0000006,4.2243075,0.46359906,155.13016,38.081207,0
0.9999997,3.6785088,0.46368644,165.96104,39.041637,0
0.99999994,3.856804,0.46363,175.21114,38.00318,0
0.99999964,3.8172033,0.4635626,162.67996,38.349083,0
0.99999946,4.1250176,0.46344626,164.14969,37.851505,0
0.9999998,3.8028002,0.46300387,151.13464,38.17093,0
0.9999999,4.2959714,0.4633824,220.48392,38.739773,0
0.99999964,7.4103603,0.46512327,144.90955,37.30319,0
1.0000001,3.7225416,0.46387526,196.9596,38.142143,0
1.0000005,3.7538068,0.46344993,146.92192,38.261417,0
1.0000004,4.733772,0.46345976,158.74731,38.14845,0
0.99999976,3.7185264,0.46337974,194.6946,38.214176,0
1.0000006,3.6904602,0.46336144,208.73935,39.111256,0
1.0000002,4.2077613,0.46313778,162.99417,38.430912,0
0.99999994,3.5885496,0.46434012,179.75111,37.925198,0
1.0000004,3.933209,0.4633084,150.80458,38.09065,0
1.0000001,4.9646363,0.4637913,206.96997,39.357155,0
0.99999976,4.111777,0.46358085,178.89717,38.437866,0
1.0000004,4.351092,0.463351,157.68289,37.82975,0
1.0000002,4.0983844,0.4634927,140.53577,38.54783,0
1.0000001,4.396344,0.46352428,171.23273,39.12448,0
1.0000001,3.7001543,0.4638049,156.36325,38.576706,0
1.0000002,4.6280046,0.4636584,156.41672,38.57274,0
1.0000004,4.2680717,0.46353638,143.72585,37.32407,0
0.9999999,3.8050108,0.4634329,186.26704,37.931843,0
1.0000002,4.782768,0.46320283,176.80191,37.98059,0
0.9999999,7.5576653,0.46403712,155.03539,37.5255,0
0.9999998,4.6380925,0.4637073,152.95528,38.67949,0
1.0000001,5.376948,0.46286207,160.58267,38.037502,0
0.99999964,5.0715117,0.46347523,153.39253,37.904846,0
0.99999964,4.2623396,0.463773,193.00801,37.607788,0
0.99999964,3.9921741,0.46342075,209.19194,38.928432,0
0.99999994,4.400177,0.46343794,201.3852,38.227814,0
1.0,4.468241,0.4633075,146.66109,38.629765,0
1.0000001,3.8785133,0.46335387,178.58766,38.49871,0
1.0000002,3.7719727,0.46337292,201.40617,38.36704,0
1.0000004,3.791457,0.4636002,159.3011,37.84849,0
1.0000005,3.9719763,0.46336794,201.43068,38.508,0
1.0000002,3.9120913,0.46338546,183.96275,38.482933,0
1.0000006,3.8752837,0.46351755,218.08011,38.7401,0
1.0000004,4.788561,0.4638797,199.84659,37.71304,0
1.0000001,4.0016537,0.4628171,191.4747,39.01337,0
1.0000001,3.986454,0.46332496,200.22849,38.422836,0
0.99999976,4.2189174,0.46309468,204.82639,38.71112,0
0.99999994,3.6468365,0.46410647,162.81963,37.886677,0
1.0000001,5.0538797,0.46299228,156.57608,38.755753,0
0.99999994,4.051637,0.46297604,170.91095,38.32948,0
0.99999976,4.0320525,0.46337357,172.85838,38.68223,0
1.0000004,4.451091,0.46324626,185.86491,37.854973,0
1.0000001,3.7980423,0.46370587,157.47206,38.54472,0
0.99999994,3.762657,0.4633754,142.24081,37.698048,0
0.99999976,4.286491,0.46320733,180.45941,38.481148,0
1.0,3.6916194,0.46351528,160.95387,37.274773,0
0.9999999,3.7920523,0.46343794,187.65146,38.37577,0
1.0000005,4.7038436,0.46299013,181.43123,37.967102,0
1.0000002,4.182573,0.463416,174.48036,38.531174,0
0.9999997,3.5417416,0.46317497,229.59366,38.729404,0
1.0,3.8615394,0.4637101,159.1685,37.977306,0
1.0000002,4.1085753,0.4631553,185.02315,37.620285,0
1.0000001,4.2449856,0.46367368,197.68134,37.747643,0
1.0000001,4.4330125,0.46329704,154.4569,38.458904,0
1.0000001,3.9218984,0.4634205,187.5383,39.098972,0
0.9999996,3.7923067,0.46301603,173.33626,37.932583,0
1.0000004,3.6873267,0.46259436,144.19917,37.677433,0
1.0000001,3.9061437,0.46363798,140.21565,38.251434,0
1.0000001,3.8748934,0.46379396,200.10698,38.625328,0
0.9999999,3.6889744,0.46329767,146.10028,38.632397,0
0.9999998,3.9818754,0.46358493,173.74689,38.291485,0
1.0,4.188954,0.46374324,173.89755,39.819347,0
1.0,3.987664,0.4631544,195.26797,38.11009,0
1.0,4.170977,0.46365398,150.54594,37.226612,0
1.0000002,3.8834975,0.46385333,183.5683,37.741642,0
0.9999997,3.875748,0.4633309,158.22786,37.6681,0
1.0000001,4.380545,0.46414223,190.23021,37.36202,0
1.0000001,3.9251816,0.463423,161.39168,38.357536,0
0.99999994,4.1383953,0.4636118,177.84883,38.780933,0
0.9999995,4.379579,0.46316218,188.60681,38.93411,0
0.99999976,4.3908463,0.4636819,177.83821,39.46047,0
0.99999994,4.2401485,0.46345857,163.04947,37.093395,0
1.0000001,3.7069938,0.46305856,195.07312,39.52062,0
1.0000001,3.70069,0.46345082,163.48674,38.324738,0
1.0000001,4.5958805,0.46381497,150.72395,39.786125,0
0.9999998,3.5355449,0.46350983,164.38571,38.168335,0
1.0000006,3.9924536,0.46331584,231.91957,37.81358,0
0.99999994,5.3091,0.46326187,159.70502,38.016556,0
0.99999964,4.3135467,0.4631086,190.00327,38.520763,0
0.9999999,4.3406086,0.46381927,157.10909,38.694225,0
0.9999999,3.8511686,0.46299842,149.434,39.10911,0
0.9999999,3.7671022,0.46315846,130.50575,38.026314,0
1.0000002,4.136011,0.4627122,161.83527,37.863106,0
0.9999999,4.0414014,0.46353167,162.95016,37.69512,0
0.9999999,3.8305936,0.4635482,195.05937,38.181637,0
1.0000001,3.945517,0.46332908,192.6295,38.546265,0
1.0000002,3.6980233,0.46369827,189.36708,37.205086,0
1.0000004,3.873679,0.4632502,160.98442,37.417843,0
1.0000008,3.767639,0.46361697,220.27493,38.36804,0
1.0,4.1683593,0.46378145,199.41345,38.066612,0
1.0000004,3.752133,0.46355975,147.51642,39.19452,0
1.0000001,4.7676587,0.46304023,164.00832,38.064545,0
0.9999998,3.8356225,0.46348095,193.59807,38.696384,0
0.9999999,3.882828,0.4633229,174.74763,38.17931,0
1.0000002,4.2230344,0.46297655,166.73027,39.37874,0
0.9999999,7.181347,0.46323878,157.95473,38.30531,0
1.0000001,3.852588,0.46333116,154.01266,38.870792,0
1.0,4.614675,0.4633475,173.4686,38.31685,0
1.0000002,3.871074,0.4631719,174.82587,38.788555,0
0.9999999,3.9458082,0.46307105,168.10696,38.30033,0
0.9999998,3.8042567,0.46348974,162.54343,38.65728,0
1.0000001,3.9275854,0.46324217,171.42336,38.37582,0
1.0000001,4.1691465,0.46317253,202.37636,38.390247,0
0.99999994,3.9813626,0.46340662,176.45493,37.853367,0
1.0000004,3.7512832,0.46315607,158.98305,36.917316,0
0.99999994,3.971727,0.4630049,147.49158,37.395588,0
1.0000002,5.0956984,0.46321067,182.78539,38.8242,0
0.99999976,3.7304816,0.46289742,167.29515,38.543198,0
1.0000002,3.571175,0.46270117,162.54091,38.576984,0
0.99999976,4.0289893,0.46388754,149.17963,37.7421,0
0.99999994,3.8344584,0.46258935,155.77805,38.205856,0
0.9999997,3.9757318,0.46309373,176.41116,38.092876,0
0.9999996,4.5930486,0.4634041,172.84195,37.790516,0
0.99999976,4.1726327,0.46314362,185.82744,39.210865,0
1.0000001,4.5378957,0.463078,169.82515,37.639027,0
1.0000002,4.0689397,0.46354082,183.1495,38.471825,0
0.9999998,3.588718,0.4633364,165.95383,38.526226,0
1.0000001,3.8686736,0.46309224,172.1191,39.245464,0
1.0,3.8845081,0.46348575,134.67648,38.05049,0
1.0,3.888123,0.46336612,188.5503,38.19634,0
0.9999999,3.7488456,0.46274665,146.49004,37.424538,0
1.0000004,3.8050268,0.4628864,180.85553,38.527126,0
1.0000001,4.79414,0.46323285,168.6194,38.818745,0
1.0,3.5293536,0.4627666,187.60393,38.153206,0
1.0,3.726542,0.4628137,167.08154,38.247543,0
1.0000002,3.8005297,0.46324128,174.74794,37.985935,0
1.0000002,4.5941067,0.46301407,170.12137,37.420887,0
1.0000002,4.0946255,0.46316737,147.93706,38.53238,0
1.0000002,4.8332005,0.4631215,188.33824,38.61675,0
1.0000004,5.1094265,0.46339208,183.05435,38.71375,0
0.9999997,4.5139594,0.46316606,179.30919,37.922455,0
1.0,3.7295613,0.46266368,170.9495,38.293938,0
1.0000001,3.6393425,0.46349233,159.38133,37.811527,0
1.0000002,3.890237,0.463074,159.23306,37.679173,0
0.9999998,3.7062845,0.46284384,162.02913,38.327324,0
1.0000002,3.7104816,0.46295238,158.77893,38.702118,0
1.0000004,3.9788015,0.46336666,198.51195,38.121918,0
1.0000001,4.136122,0.46333104,150.56564,38.4805,0
1.0000005,5.6462593,0.4631165,193.03357,38.127487,0
0.9999997,3.831718,0.46312732,161.14897,39.378704,0
1.0000001,3.9627798,0.462718,182.24408,38.104633,0
0.99999994,3.7150316,0.4630459,163.18413,37.89398,0
1.0000007,3.716033,0.4633225,159.57263,38.37677,0
1.0000004,3.8510544,0.46266648,171.12271,37.53969,0
0.9999998,3.6865222,0.4631628,186.324,38.084263,0
0.99999964,3.6967669,0.46330377,164.85858,38.481686,0
1.0000001,4.0195465,0.463067,242.30093,37.850307,0
0.9999999,4.2577558,0.46311137,180.49274,38.077713,0
1.0000001,3.4881594,0.46266052,150.64159,38.749264,0
0.9999998,3.8318858,0.46271965,194.7104,39.129013,0
1.0000004,3.6130266,0.4633442,156.99739,38.355,0
0.9999999,4.352491,0.46283296,154.21869,38.556553,0
1.0000002,3.8678012,0.4628241,141.07239,38.53087,0
1.0000002,4.102328,0.4627203,180.48628,37.243187,0
0.9999999,3.767433,0.4630909,135.02591,38.225163,0
1.0000004,3.8641284,0.46295217,153.88434,38.52034,0
0.99999964,3.9447625,0.46306476,178.65437,38.158638,0
1.0000001,4.708827,0.4631226,171.10007,37.313915,0
1.0000001,4.1377463,0.46298462,178.43806,38.98947,0
1.0000004,3.7358847,0.4627021,154.08968,37.604282,0
1.0000001,3.768893,0.4629948,188.32713,37.642166,0
0.99999976,3.8891323,0.46273673,172.94269,38.099056,0
0.99999976,3.541225,0.46295628,171.25714,38.366127,0
1.0000002,3.6718261,0.46353465,154.42825,37.92395,0
1.0000001,4.0135727,0.4632944,163.18677,38.524822,0
1.0000005,3.6966467,0.46299258,152.35643,37.52599,0
0.9999997,4.124043,0.463042,196.28389,37.431908,0
0.9999998,4.0081944,0.46303484,187.06586,38.687435,0
0.99999994,3.8211238,0.46331212,152.88261,38.17589,0
0.9999999,4.6791654,0.46353227,172.06017,38.199448,0
0.9999996,3.7980852,0.46368387,171.18213,37.668785,0
1.0000005,3.69532,0.46348718,212.65883,37.54006,0
0.99999964,3.818188,0.46343058,174.51718,38.877182,0
1.0000002,3.9525194,0.46349713,176.54118,38.261803,0
0.99999976,4.322949,0.46343282,138.00777,38.23471,0
0.9999996,3.8234303,0.4634703,194.44582,37.85111,0
1.0000002,3.8891819,0.46383312,182.67342,39.35354,0
1.0000002,3.7228954,0.46398473,209.84947,38.848118,0
0.99999976,4.2316575,0.4636002,143.22995,38.323452,0
0.99999994,3.7056642,0.4630953,172.83168,37.218815,0
1.0000001,3.7985308,0.46356645,157.30804,37.591667,0
1.0000002,3.764637,0.46302235,173.29562,38.32627,0
1.0,3.716363,0.4631439,146.01436,38.48102,0
0.9999998,3.750135,0.46317708,138.65594,37.339497,0
0.99999976,3.7535415,0.4635923,158.23398,36.924797,0
0.99999976,3.8430903,0.46297953,170.4556,38.248024,0
1.0000004,3.6958592,0.4631505,160.25182,38.77356,0
1.0000001,3.7513454,0.46329492,165.95369,38.247265,0
1.0,3.9831724,0.46342412,189.09233,38.133602,0
1.0000006,3.9455955,0.46365613,155.08545,37.61695,0
1.0000005,3.8911664,0.46356645,169.3888,38.607117,0
1.0000001,3.9884326,0.46352988,163.92024,38.052845,0
0.9999999,3.7898877,0.46304643,163.70721,37.814926,0
0.99999976,3.9373674,0.4634072,140.23758,37.901047,0
1.0000005,3.7589345,0.46333894,198.85896,38.02736,0
1.0000006,3.9175844,0.46373245,137.46974,37.300037,0
1.0000001,3.9061,0.46322998,171.20564,38.26851,0
1.0000001,3.6763377,0.4630503,149.48232,37.78884,0
1.0000005,4.47242,0.46330428,179.6681,38.609455,0
0.9999999,3.7541552,0.46371427,213.30234,37.870304,0
1.0000001,3.7315419,0.4634907,162.13379,39.338623,0
1.0000002,3.692785,0.4633196,181.17615,38.13267,0
1.0000002,4.0082793,0.46339488,176.41176,37.87581,0
1.0000004,4.429754,0.46338153,166.7979,38.06347,0
1.0000004,3.616762,0.46354783,174.07271,37.176815,0
0.99999994,5.114581,0.46330604,147.8593,38.0308,0
0.99999994,4.213057,0.46377587,151.69727,38.05284,0
1.0000001,4.4843645,0.46360734,156.30988,37.7131,0
1.0,3.9010265,0.4634252,167.6825,38.938705,0
1.0000002,3.8274875,0.46307322,171.44676,38.291348,0
0.99999976,3.7252142,0.46327007,183.09209,37.89964,0
0.99999994,3.9876595,0.46351025,178.59076,38.779373,0
1.0000002,3.7735589,0.46353933,189.52129,38.778267,0
0.99999994,3.8460243,0.46342778,200.54454,38.471054,0
1.0000001,3.6346958,0.46333605,185.68546,38.4176,0
1.0000005,4.019638,0.4638695,149.66278,37.63603,0
1.0000001,4.0096593,0.46356124,155.07281,38.279816,0
1.0000001,3.9469073,0.46409467,182.75229,38.443684,0
0.9999999,3.9541454,0.46370554,182.81355,37.178608,0
1.0,3.8712175,0.46361133,159.0833,38.082226,0
1.0000001,3.7159092,0.46321175,179.39885,38.35294,0
0.99999994,3.756798,0.46348956,187.72067,37.689835,0
1.0,4.392478,0.46354717,160.24883,38.357216,0
1.0000001,5.1548624,0.46314296,163.77469,38.15553,0
1.0000001,3.6255412,0.46316722,147.71477,38.017094,0
0.9999998,3.942147,0.4631512,153.00856,37.63572,0
1.0000002,4.392676,0.4638108,147.46063,38.0433,0
1.0,4.0106344,0.46318984,129.83034,37.859947,0
1.0000004,3.73467,0.4638156,170.35023,37.463505,0
0.9999998,3.610186,0.4633672,170.43689,39.4156,0
1.0000001,3.8031766,0.46359926,202.92172,38.029617,0
0.9999997,4.2622313,0.46374333,172.50064,38.394733,0
0.9999997,3.6951327,0.46315238,174.88974,36.99727,0
0.9999996,3.8217523,0.46306276,195.05568,38.36758,0
1.0,3.7038093,0.46362358,172.88689,38.4987,0
1.0000004,4.384521,0.46317983,174.40001,38.19906,0
1.0000001,4.5383177,0.46368635,222.4848,38.626984,0
1.0000005,3.6849868,0.46382925,162.83842,38.96065,0
1.0,3.7685454,0.46316567,160.68323,37.67405,0
1.0000001,3.78401,0.46337768,163.2031,38.369503,0
1.0000005,3.8011527,0.4638364,156.12639,37.204967,0
1.0000001,4.914326,0.46362025,182.63293,37.444942,0
0.9999997,4.00069,0.4637187,176.47456,37.7709,0
0.9999997,4.4474998,0.46337262,147.7567,36.963238,0
0.99999994,3.851515,0.46323565,150.7505,38.028435,0
0.99999976,3.877803,0.46401593,212.09975,38.20578,0
1.0000001,3.846734,0.46313813,155.50378,38.150852,0
1.0000001,4.147166,0.46435666,172.81677,38.829887,0
1.0000002,4.587461,0.46359345,156.91437,38.81019,0
1.0000001,4.0038495,0.46368712,158.6344,38.649055,0
0.99999994,3.5731084,0.46349603,181.67386,38.621674,0
1.0000001,3.88586,0.4636652,164.91164,38.453365,0
0.9999999,4.206447,0.46354765,211.5282,38.42516,0
0.9999999,3.7623737,0.46347076,170.43045,38.685875,0
1.0000004,4.2134614,0.46387148,165.88995,39.08024,0
0.9999999,3.9199739,0.46373335,161.16245,38.96062,0
1.0000001,4.5127873,0.46391597,151.94894,38.350323,0
1.0000004,4.0606513,0.46339068,176.24919,37.606953,0
0.9999999,4.0086355,0.463918,208.63449,38.535896,0
1.0000002,3.7129269,0.463877,195.3779,38.36198,0
0.9999997,3.8530366,0.46342298,172.66711,37.142273,0
1.0000004,4.619856,0.46352655,158.36862,38.587597,0
1.0000001,4.3025355,0.46336046,140.38031,37.738754,0
1.0000002,4.2344007,0.46329087,132.95872,37.297333,0
1.0,3.7785351,0.4630601,177.47278,37.558933,0
0.99999994,3.8863392,0.46367773,168.90913,38.54322,0
0.9999999,3.6694682,0.46407723,161.30975,38.292374,0
1.0000002,3.779209,0.46365684,178.30698,38.158516,0
0.9999999,3.980272,0.46343842,192.51709,37.493366,0
0.9999998,4.0763946,0.4637734,152.1441,37.947914,0
1.0000001,3.6807868,0.46370897,153.92447,37.62513,0
0.9999998,3.8616662,0.46317557,158.68607,39.09812,0
1.0000001,4.0662737,0.46375236,151.51868,38.89141,0
