Potencia,Maximo,DesvioPadrao,Curtose,Assimetria,FFT_Peak,FFT_Mean,FFT_Centroide,Classe
1.3642332822281416,-0.3886397263133001,-0.46505858538751604,-0.08246522935884752,-0.2155081447495269,-1.2266843953397024,0.3258107042179507,0.7250265475192746,0
0.3840926212609332,-0.011050926749962558,0.1632930493804161,-0.07679204907291312,-0.16826257741838424,-1.0627041730419133,0.8983237546981114,-0.29748254792526796,0
-0.105977709222671,-0.2594005558111334,-0.7997040755016016,-0.06916842410105149,-0.13431965959932185,0.4874392519966493,0.9789908381097562,-0.1043512689080701,0
0.8741629517445374,0.6488905609067951,-0.13849126088190633,-0.05725563790506908,-0.11616899515072057,1.135722083385564,0.9128944791828215,0.6674937596457661,0
0.8741629517445374,-0.07386079206089512,-0.07336728381604495,-0.08284930238694643,-0.20511158166625243,-1.2097092934504807,0.6538440410314699,1.4719226699296792,0
-0.8410832049480773,-0.01756271549036354,-0.15384974858197167,-0.07326622324436523,-0.11204825559990768,-0.48443330427532283,0.6349105007723017,-0.5528095922183616,0
0.3840926212609332,0.10778155333530165,-0.08633224096545074,-0.06508134345337466,-0.09409322747949374,-1.342126896952941,0.8159283481185933,0.05361336582544119,0
-0.5960480397062752,-0.1877532629239424,0.2517040840954025,-0.0633495939856352,-0.04541857101775006,-0.960363497895521,1.1465001595849265,-0.7936195600356973,0
-1.3311535354316815,-0.3417167311571249,-0.8406434209618406,-0.062039396273362316,-0.08135266421605071,-1.7752510499438798,0.5783979338561093,1.858908457441904,0
0.8741629517445374,-0.2220645005604119,-0.698028892318377,-0.07827985036294952,-0.21004745437835223,2.355191999717906,-0.05400031416644119,0.49274210913517336,0
-0.5960480397062752,0.3482011314678295,-0.2642014800113371,-0.01755297792086578,0.08464460788494718,0.4659967461189295,1.0919319562325915,0.9375058279323323,0
-0.3510128744644731,1.2230115141374993,-0.4815639731431057,-0.02958790043385991,-0.08440991888795377,-0.7875680313818684,0.06713833675957137,1.3450416883261864,0
1.3642332822281416,-0.6367479831194952,-0.3264831395482903,-0.08853883288844946,-0.19736026425000044,-0.7243520138984989,0.716315722203559,-0.8906704794054336,0
-0.105977709222671,-0.11782897899620466,-0.672298438898787,-0.06828143300578209,-0.13579455923534203,-0.20946174729881242,0.8237598124730194,0.7346550836020225,0
-0.105977709222671,-0.15128614779113397,-0.879538292410058,-0.07297299803271498,-0.19128107704881253,-0.010065558076841312,0.8448477555699188,-1.2285805944908834,0
1.8543036127117458,-0.01313290544217143,-0.7970113536321096,-0.09899932818253161,-0.23853407718048764,-1.0806136435829505,0.4530104884757414,2.015240280384101,0
1.3642332822281416,-0.2072806215347907,-0.20281739443088123,-0.07304513423521826,-0.18277685310045064,-0.27145777158988266,0.2025656594310925,-2.1125063636943398,0
-0.105977709222671,0.17175595398066754,-0.137344360826382,-0.06245760475905929,-0.08555850077531289,1.2034955467022352,0.9205939188508129,-0.8197925156248193,0
-1.8212238659152857,-0.5698734547925425,-0.32109769580930636,-0.07497364052021985,-0.14927400907943714,0.5672952976189053,1.952930948816947,-0.7323898739676783,0
-0.3510128744644731,-0.27918690341973784,-0.21154380789682742,-0.07548985634673795,-0.16377601033437217,0.7990703866227044,1.3109549099057651,0.6866926102305003,0
-0.105977709222671,-0.4430155188209813,-1.1517525273277742,-0.09996601685614621,-0.25372072094167497,-0.7500766737397518,1.1020738525996263,-1.412566134137457,0
0.3840926212609332,-0.38085243963783716,-0.469346994290781,-0.06650189885900144,-0.08104126446386042,-0.7358212783923469,0.686568159900961,0.7781648264450299,0
-1.5761887006734836,1.6261860015171457,-0.829523476945235,-0.05520557739499297,-0.1318372530301536,1.1940322964229484,1.501610559361795,-0.32107411684478354,0
1.3642332822281416,-0.46317891048285603,-0.4149939047028875,-0.06555218346137427,-0.03223094581378684,0.3264193398587589,1.1768838408312556,0.2905856796114338,0
-0.105977709222671,0.2031910867666142,-0.04060583440389263,-0.03588330925658587,0.01792243712855951,-0.8988959159067413,0.4912376363207181,-0.3394482229018612,0
-0.3510128744644731,-0.47935359703264624,-1.3140638177943735,-0.09629745912194211,-0.3009689570739708,-0.4234550480496977,-0.27590380645273693,-2.0328024253175383,0
0.3840926212609332,0.5442594633910681,-0.7201191846921722,-0.05675189105371637,-0.12672928957180712,0.8450551995926975,1.6283722617055065,1.2698850707000424,0
0.3840926212609332,0.2263010502501327,-0.16611659265410175,-0.08130641412719106,-0.18327233403165105,-0.6350312419011394,0.548800399606278,1.2557087647630172,0
-0.105977709222671,-0.5731531432049397,-1.0968509203220211,-0.08554895433929027,-0.2240185310222298,1.1932979387542624,0.29265450455649133,-1.3137469890684,0
0.8741629517445374,-0.04069418512740595,-0.9868482454312937,-0.08635699606696746,-0.18379140057348634,-0.8947798227225592,-0.05916127918161858,-0.5937524015880726,0
1.8543036127117458,-0.5727195883014522,-0.03866109083148176,-0.07847665026295934,-0.08131577152668655,-0.7397661444618203,1.436414368751461,-1.346258311352135,0
1.3642332822281416,-0.3535625035491916,-0.8517633649784464,-0.05316250420304906,-0.07845263874689569,1.5552041588408343,1.3524406670568363,-0.5578673701486785,0
0.3840926212609332,-0.2419931548444618,0.08939279362880312,-0.07440710832774511,-0.1446676860431661,0.021522154347367203,-0.5504491418938421,-0.21716319728681893,0
-0.3510128744644731,-0.23654958132537104,-1.0054479724187104,-0.06948430294574372,-0.13362053021995407,0.5203192863081633,0.34326796843789376,-2.341259710210811,0
